When the ball hit the window, it shattered.	ᏍᏆᏞᏍᏗ ᎤᏩᏂᎳ ᏦᎳᏂ, ᎤᎵᎪᏛᏅᎢ.
He shatters the bottles by shooting them.	ᏓᏲᎯᎲ ᏓᎵᎪᏛᏗᏍᎪ ᎫᎫ.
I like to play records.	ᏗᏠᏗ ᏗᏆᏁᏟᏙᏗ ᎠᎩᎸᏉᏗ.
When we played ball by ourselves, I beat him.	ᎣᎩᏅᏌ ᎣᎩᎾᎳᏍᎦᎸᎭ, ᏥᏠᏒᎢ.
She combs her hair all the time, and that's why she has pretty hair.	ᏂᎪᎯᎸ ᎠᎵᏔᏬᏍᎪ, ᎤᏍᎩᏅ ᎢᏳᏍᏗ ᎤᏬᏚᎯ ᏧᏍᏘᎦ.
I want to buy a comb	ᎠᎵᏔᏬᏍᏗ ᎠᎩᏩᎯᏍᏗ ᎠᏆᏚᎵ.
The snake isn't dead . It's still moving.	Ꮭ ᎤᎵᏬᏨ ᏱᎩ Ꮎ ᎢᎾᏓ. Ꮟ ᎠᎵᏖᎸᎲᏍᎦᏊ.
When his shirt got dirty, he changed it.	ᎦᏓᎭ ᏄᎵᏍᏔᎾ ᎤᎿᎠᏬ, ᎤᎿᏩᎢᏴᏒᎢ.
When it got warm, he took off his coat.	ᎤᎦᎾᏬᏌ, ᎤᎿᏪᏒ ᎦᏌᎴᏂ
I have a shirt made of cowhide.	ᏩᎦ ᎨᎦ ᎪᏢᏔᏅ ᎠᎿᏬ ᎠᎩᎾᎠ.
She was given a new coat, but she didn't wear it.	ᎢᏤ ᎦᏌᎴᏂ ᎠᏥᏅᏁᎸ ᎠᏎᏅ Ꮭ ᏳᎿᏬᎡᎢ.
He gave his son ten dollars.	ᏍᎪᎯ ᎠᏕᎸ ᎤᏁᎸ ᎤᏪᏥ ᎠᏧᏣ.
Indians like to wrestle.	ᎠᏂᏴᏫᏯ ᎤᏂᎸᏉᏗ ᎤᎾᏁᏍᏗ
He's interpreting the speaker's speech.	ᎦᏬᏂᏍᎩ ᎦᏬᏂᏍᎬ ᎠᏁᏟᏗᎭ.
I want a translation of this book.	ᎯᎠ ᎪᏪᎵ ᎠᏁᏟᏔᏅ ᎠᏆᏚᎵᎭ
The children are frolicking in the grass	ᎦᏄᎸᎯ ᎠᎾᏁᏦᏍᎦ ᏗᏂᏲᏟ.
The carpenter built a big chicken house.	Ꮎ ᏗᏁᏍᎨᏍᎩ ᎤᏔᎾ ᏥᏔᎦ ᎤᏂᏴᏍᏗ ᎤᏁᏍᎨᎲᎢ.
He left yesterday morning. When he put a new battery in the car, it started up easily.	ᏒᎯ ᏑᎾᎴ ᏥᎨᏒ ᏧᏂᎩᏒᎢ. ᎢᏤ ᎠᎾᎦᎵᏍᎩ ᎤᏝᎾ, ᎠᎯᏓ ᎤᏂᎩᏒ ᏓᏆᎴᎳ.
He wants to start the car but he doesn't have the keys.	ᏓᏆᎴᎳ ᎤᏂᎩᏍᏙᏗ ᎤᏚᎵ, ᎠᏎᏅ Ꮭ ᏗᏍᏚᎢᏍᏗ ᏱᏚᏩᏯ.
He carried three posts on his shoulder.	ᏦᎢᎭ ᏗᎨᏛᏍᏗ ᏚᏃᏟᏅᏒᎢ.
He burned his mouth drinking hot soup.	ᎠᎰᎵ ᎤᎴᏴᏒ ᎤᏗᏞᎩ ᎤᎦᎹ ᎠᏥᏔᏍᎬᎢ.
She's putting some corn in the boiling water.	ᎠᎹ ᎠᎵᏟᏍᎬ ᏓᎱᏗᎠ ᏎᎷ.
Where can I find some stove pipes?	ᎭᏢ ᏱᏕᏥᏴᏩᏔ ᎣᏏ ᏗᎱᏣᏬᎳᏛᏗ?
If you will look just a little to the left, you will see a chimney.	ᏍᏗᎩᏓᏊ ᎠᎦᏍᎦᎾᎢ ᏗᏜ ᏳᏗᏣᎧᎿᎾ, ᏳᏫᎪᏩᏔ ᎠᎱᏣᏬᎳᏛᎢ.
Indians use a drum when they chant.	ᎠᏂᏴᏫᏯ ᎠᎾᏴᎴᎬ ᎠᎱᎵ ᎠᏅᏗᏍᎪᎢ.
He wanted to hit him on the mouth, but he got scared.	ᎤᎱᎸᏂᏍᏗ ᎤᏚᎵᏍᎬ, ᎠᏎᏅ ᎤᏍᎦᎸᎢ.
Move the car. It's in the way.	ᎯᎲᎾ ᏓᏆᎴᎳ. ᎢᎬᏱ ᏗᏜ ᎠᎭ.
Set the groceries down.	ᎡᎳᏗ ᎯᎲᎦ ᎠᎵᏍᏓᏴᏗ
When something is hidden from him, he finds it easily	ᎪᎱᏍᏗ ᏯᎬᏍᎦᎳᏁᎳ, ᎠᎯᏓ ᎠᏩᏘᏍᎪᎢ.
Who do you want to visit?	ᎦᎪ ᎯᏩᏛᎯᏓᏍᏗ ᏣᏚᎵ?
He took the ball home with him.	ᏧᏪᏅᏒ ᎤᏫᏛᎲ ᏍᏆᏞᏍᏗ.
She planted flowers near the building.	ᎠᏂᏥᎸᏍᎩ ᏚᏫᏒ ᎠᏓᏁᎸ ᎾᎥᎢ.
Do you want to buy a necktie?	ᎠᏯᏢᏗᏍ ᏣᏩᎯᏍᏗ ᏣᏚᎵ?
Peel some potatoes.	ᏄᎾ ᏘᏯᎨᏗᏌ.
She received a pretty necklace for her birthday.	ᎤᏬᏚᎯ ᎠᏯᏟᏗ ᎤᎩᏒ ᎤᏕᏘᏱᏍᎬᎢ.
Did it frost last night?	ᎤᏯᏛᏁᎢᏍ ᎤᏒ ᏥᎨᏒ?
He's calling the dog with a cow horn. Where did you get this dog?	ᏩᎦ ᎤᏲᏂ ᎬᏗ ᎠᏯᏂᎭ ᎩᏟ. ᎭᏢ ᎯᏯᏅᎮ ᎯᎠ ᎩᏟ?
Where are you taking the ball?	ᎭᏢ ᎯᏰᎦ ᏍᏆᏞᏍᏗ?
He had ten dollars worth of pennies in his hand.	ᏍᎪᎯ ᎠᏕᎸ ᏧᎬᏩᏟᏗ ᏌᏊ ᎢᏯᎾᏓᏅᏞᏗ ᏓᏰᎲᎢ.
She quilted it with white cotton.	ᎤᏁᎦ ᎤᏥᎸ ᎬᏗ ᎤᏰᎦᏝᏅᎢ.
The surgeon is operating on the patient.	ᏗᏓᏰᏠᎯ ᎤᏢᎩ ᎠᏰᏠᎭ.
He imitates birds with his whistling. Who are you mocking?	ᏥᏍᏆ ᏓᏰᎵᏍᎪ ᎦᏒᎬᎢ. ᎦᎪ ᎯᏰᎵᎠ?
I lost my knife while hunting.	ᏥᏃᎠᎵᏙᎲ ᎠᎩᎰᎱᏎᎸ ᎭᏰᎵᏍᏗ
I'm looking for my friend. Where did he go?	ᎣᎩᎾᎵᎢ ᏥᏲᎭ. ᎭᏢ ᏫᎦᎶᎯ?
How far can you swim?	ᎯᎳ ᎢᏳᏓᏅᎯᏓ ᎡᎵᏊ ᏯᎱᎢᏄᎦ?
Do you hear it thundering?	ᎭᏛᎩᎠᏍ ᎠᏴᏓᏆᎶᏍᎬ?
Are you afraid of thunder?	ᎯᏍᎦᎰᎢᏍ ᎠᏴᏓᏆᎶᏍᎩ?
He wants to buy an air conditioner in the summer.	ᎠᏴᏜᏗᏍᏗᏍᎩ ᎤᏩᎯᏍᏗ ᎤᏚᎵ ᎪᎩ ᎢᏴᎢ.
He made a six-foot ladder.	ᏑᏓᎵ ᎢᎳᏏᏗ ᎢᎦᏅᎯᏓ ᎠᏴᏠ ᎤᏬᏢᏅᎢ
Don't bend it! When I finish sewing the quilt, I am going to hem it.	ᏞᏍᏗ ᏥᎯᏴᏈᏛᏂ! ᏥᏍᏆᏛ ᏥᏰᏫᏍᎬ ᏰᎦᏟ, ᏓᏥᏴᏈᏛᏂ.
I was going to shoot a rabbit in his throat but I missed.	ᎠᏴᏤᏂ ᏓᏥᏲᎵᏒ ᏥᏍᏚ ᎠᏎᏅ ᏕᎢᏅᏛᎢ.
He tried to kick above his head.	ᎠᏍᎪᎵ ᎦᎸᎳᏗᏜ ᎤᏴᏖᏍᏗ ᎤᏁᏟᏔᏅᎢ.
Some soldiers have become prisoners.	ᎢᎦᏓ ᎠᏂᏲᏍᎩ ᎠᏂᏴᎩ ᏄᎾᎵᏍᏔᎾ.
The soldier captured his enemy.	ᏗᏂᏓᎿᏫ ᎤᏴᎩᏛ ᎠᏲᏍᎩ.
Who hit him on the nose?	ᎦᎪ ᎤᏴᏍᏕᎷᏁᎢ.
The shirt collar is choking him.	ᎠᎿᏬ ᎦᏯᏢ ᎤᏴᏍᎩᏱᎭ.
Someone is walking toward the building.	ᏗᏓᏁᎸ ᏗᏜ ᏩᎢ ᎩᎶ.
How many fish did you catch?	ᎯᎳ ᎢᏯᏂᎢ ᎠᏣᏗ ᏕᎯᏂᏴᎮ?
Is that man a Choctaw or Cherokee?	ᎠᏣᏓᏍ Ꮎ ᎠᏍᎦᏯ, ᎠᏣᎳᎩᎨ?
How many chicks hatched?	ᎯᎳ ᎢᏯᏂ ᏥᏔᎦ ᎠᏂᏓ ᎤᎾᏣᎢᏎᎢ?
When he goes to the city, he dresses up.	ᎤᏔᎾ ᏗᎦᏚᎲ ᏳᏪᎾ ᎠᏣᏅᏍᎪᎢ.
Get in the car	ᏓᏆᎴᎷ ᎭᏣᎥᎦ.
He is acting like an Indian.	ᎠᏴᏫᏯ ᎠᏤᎸᏍᎦ.
The boys are wrestling on the mattress.	ᎠᏤᏍᏙ ᎦᎾᎥ ᎠᎾᏁᎯᎲ ᎠᏂᏧᏣ.
He's spilling water on the ground.When he' s got a lot of money, he just wastes it.	ᎦᏙᎯ ᎠᏤᏫᎠ ᎠᎹ. ᏥᏈᏍᏗ ᎠᏕᎳ ᏱᏚᎭ, ᏓᏤᏫᏍᎪᎢᏊ.
At the stomp dance grounds they dance around the fire.	ᎠᏥᎳ ᎠᎲ ᎠᎾᏕᏲᎰ ᎠᎾᎵᏍᎩᏍᎬ ᎦᏘᏲᎢ.
Let's go look for some watercress.	ᎠᎹᏱ ᎡᎯ ᎠᏥᎳ ᎢᎩᏯᎷᎦ.
A Catholic spoke at the meeting.	ᎠᏥᎳ ᎨᏠᎯ ᎤᏬᏂᏒ ᏓᎾᏠᏍᎬᎢ
Give me a match.	ᎠᏥᎳ ᎪᏢᏗ ᏍᎩᏗᏏ.
He threw coal into the fire.	ᎠᏥᎸᎯ ᏭᏗᏅᏒ ᏥᏃᏍᎦ.
Flowers bloom in the spring.	ᎪᎨᏱ ᎠᏂᏥᎸᏍᎪ ᎠᏂᏥᎸᏍᎩ.
Someone gave her some flowers.	ᎠᏂᏥᎸᏍᎩ ᏚᏅᏏ ᎩᎶᎢ
A cedar is always green	ᎠᏥᎾ ᏂᎪᎯᎸ ᎢᏤ ᎨᏐᎢ
He lit the cigarette with a match.	ᎠᏥᎳ ᎪᏢᏗ ᎬᏗ ᎤᏥᎳᏅᎢ ᎪᎩᏍᏗ
He's blowing on the hot coffee.	ᎧᏫ ᎤᏗᎴᎩ ᎠᏦᏔᏍᎦ.
Turn on the lights at six o'clock in the morning	ᏑᏓᎵ ᎢᏳᏩᏂᎸ ᏑᎾᎴ ᏕᎯᏨᏍᏔᏅᎢ.
When lightning flashed, the electric lights went out.	ᎤᎾᎦᎸᎭ, ᎠᎾᎦᎵᏍᎩ ᏗᏨᏍᏗ ᏚᏠᏒᎢ.
-----	-----
The policeman was given a badge.	ᎠᎧᏁᏍᏗ ᎠᏥᏁᎸ ᏗᏓᏂᎢᏍᎦ.
He hurt his hip when he fell.	ᎠᎧᏍᎨᏂ ᎤᏪᎯᏍᏓᏁᎸ ᎤᏅᏣ.
When the dog sees cows, he chases them.	ᏩᎦ ᏱᏚᎪᎭ ᎩᏟ, ᏓᎨᎮᎪᎢ.
Where are the stairs?	ᎭᏢ ᎢᏴ ᎪᎸ ᎠᎩᏠᏒᏍᏗᎢ?
He likes to ride a bicycle.	ᏔᎵ ᏗᎦᏆᏘ ᎤᎩᎸᏙᏗ ᎤᎸᏉᏗ
The doctor gave the patient some pills.	ᎠᎦᎾᎩᏘ ᏗᎩᏍᏗ ᏚᏁᎸ ᎤᏢᎩ.
I am barely swallowing because my throat hurts.	ᏤᏴᏤᏂ ᎠᏇᎯᏍᏓᏁᎲ ᎢᏳᏍᏗ ᏎᎦᏨ ᏥᎩᏍᎦ.
I saw an elbow through an opening in the door.	ᎠᎩᏳᏍᎨ ᎠᎩᎪᎲ ᎦᎶᎯᏍᏗ ᏭᏜᏅᏛᎢ.
His elbows got dirty when he crawled.	ᏗᎩᏳᏍᎨᏂ ᏗᎦᏓᎭ ᏂᏚᎵᏍᏔᏅ ᎤᏓᎾᏏᏅᏌ.
She's shoveling a place to set out flowers.	ᎠᏂᏥᎸᏍᎩ ᏧᏩᎪᏗ ᎠᎪᏕᎠ.
He's making a handle for a shovel.	ᎠᎪᏕᏍᏗ ᎫᎭᏟᏗ ᎪᏢᏍᎦ.
He turned right but the others turned left.	ᎠᎦᏘᏏ ᏗᏜ ᏭᏞᏒ ᎠᏂᏐᎢᏃ ᎠᎦᏍᎦᏂ ᏗᏜ ᏭᎾᏞᏒᎢ.
This ball player is left-handed.	ᎯᎠ ᎠᎳᏍᎦᎵᏍᎩ ᎠᎦᏍᎦᏂᏓ.
He goes down a long hill when he goes after water.	ᎦᏅᎯᏓ ᎠᎦᏐᏍᎬ ᎠᎦᏍᎪ ᎠᎹ ᏳᏁᎩᏎᎾ.
He pushed the car down-hill.	ᎠᎦᏐᏍᎬ ᏭᏩᏌᏙᏴ ᏓᏆᎴᎳ.
He has one artificial eye.	ᎠᎦᏔ ᎠᏰᎸᎯ ᎠᎧᎿ ᏌᏊᎢ.
Do you know how to speak Cherokee?	ᎯᎦᏔᎭᏍ ᏣᎳᎩ ᏣᏬᏂᎯᏍᏗ?
Who is a witness to what happened?	ᎦᎪ ᎠᎦᏔᎯ ᏄᎵᏍᏔᏂᏙᎸᎢ
This man is very knowledgeable.	ᎯᎠ ᎠᏍᎦᏯ ᎤᏙᎯᏳ ᎠᎦᏔᎿᎢ.
When he heard someone calling him, he turned around. He wanted to turn back before he got there.	ᎩᎶ ᎤᏯᏂᏍᎬ ᎤᏛᎦᎾ ᎤᎦᏔᎲᏒᎢ. ᏫᏄᎷᏨᎾᏊ ᎤᎦᏔᎲᏍᏗ ᎤᏚᎸᎲᎢ.
The boy is winking at the girl.	Ꮎ ᎠᏧᏣ ᎠᎨᏳᏣ ᎠᎦᏔᏍᏓᏁᎭ.
He hit the boy in the eye with a rock	ᏅᏯ ᎬᏗ ᎤᎦᏖᎷᏅ ᎠᏧᏣ.
The scenery is pretty in the spring.	ᎤᏬᏚᎯ ᎨᏐ ᎠᎦᏖᎾᏍᏗ ᎪᎨᏱ.
I don't want anything. I'm just looking around.	Ꮭ ᎪᎱᏍᏗ ᏯᏆᏚᎵ. ᏥᎦᏖᏃᎵᏙᎭᏊ.
Someone is peeking through the window.	ᏦᎳᏂ ᎠᎦᏘᎭ ᎩᎶᎢ.
He throws a ball with his right hand.	ᎠᎦᏘᏏ ᎬᏗ ᎤᏕᎪ ᏍᏆᏞᏍᏗ.
Wait for me. I'll be right back.	ᏍᎩᎦᏘᏰᏍᏗ. ᎩᎳᏊ ᏛᏥᎷᏥ.
He was chosen to be a guard at the bank.	ᎠᏕᎳ ᏗᏗ ᎠᎦᏘᏱ ᎠᎦᏑᏰᏒᎢ.
He wants a telescope for his birthday.	ᎠᎦᏙᏗ ᎤᏚᎵ ᎤᏕᏘᏱᏍᎬᎢ.
He became wise when he was just a boy.	ᎠᏧᏣᏊ ᏥᎨᏒ ᎤᎦᏙᎥᏒᎢ.
His right eye is always bothering him.	ᎠᎦᏘᏏ ᎠᎦᏙᎵ ᏂᎪᎯᎸ ᎤᏕᏯᏙᏗᏍᎪᎢ.
Do you like to watch television?	ᏣᎸᏉᏗᏍ ᎠᏓᏴᎳᏛᏍᎩ ᎭᎦᏙᏍᏙᏗ?
Some Cherokees have wisdom.	ᎢᎦᏓ ᎠᏂᏣᎳᎩ ᎠᎦᏙᎥᎯᏍᏗ ᎤᏂᎭ.
He barely went through the small opening.	ᏎᎦᏨ ᎤᎦᏛᎴᏒ ᎤᏍᏗ ᎤᏜᏅᏛᎢ.
She's dipping water from a bucket.	ᏒᏙᏂ ᎠᎫᎩᎠ ᎠᎹ.
Where is the dipper? I'm thirsty (for water)	ᎭᏢ ᎠᎫᎩᏍᏗ? ᎠᎹ ᎠᎩᏔᏕᎩᎠ.
I'm paying sixty dollars a month for my car.	ᏑᏓᎵᏍᎪ ᎠᏕᎸ ᎦᏈᏱᎭ ᏓᏆᎴᎳ ᏏᏅᏓ.
How much did you pay him?	ᎯᎳ ᎢᎦ ᎯᏯᏈᏴᎡᎴ?
Cherokees like feather pillows.	ᏧᎩᏓᏟ ᏗᎦᏅᏗ ᏗᏈᏍᏙ ᏚᏂᎸᏉᏗ ᎠᏂᏣᎳᎩ.
He killed the snake by tromping on it. He always speaks badly of people.	ᎠᎳᏍᏓᎡᏍᎬ ᎤᏢ ᎢᎾᏓ. ᏂᎪᎯᎸ ᏴᏫ ᏓᎳᏍᏓᎡᏍᎪᎢ.
There's a bug crawling. Step on it!	ᏥᎪᏯ ᎠᏓᏏᏂ. ᎯᏯᎳᏍᏛᎥᎦ!
He didn't play ball because his hand was hurting.	ᎤᏬᏰᏁ ᎤᏪᎯᏍᏓᏁᎲ ᎢᏳᏍᏗ Ꮭ ᏳᎳᏍᎦᎸᎮᎢ.
The ball players practice every day.	ᏧᏙᏓᏋᏓ ᎠᎾᎵᏏᎾᎲᏍᏗᏍᎪ ᎠᎾᎳᏍᎦᎵᏍᎩ.
A crippled man takes a step carefully.	ᎠᏲᎤᏟ ᎠᏍᎦᏯ ᎤᎦᏎᏍᏗ ᎠᎳᏍᎬᏍᎪᎢ.
The lawyer began working on a law suit.	ᎠᎳᏑᏟᏗ ᏚᎸᏫᏍᏓᏁᎲ ᎤᎴᏅᎲ ᏗᏘᏲᎯᎯ
He forgot to polish the shoes.	ᏗᎳᏑᎶ ᏧᎶᏁᏗ ᎤᏩᎨᏩ.
As I walked along the grass, I almost stepped on a snake.	ᎦᏄᎸᎯ ᎦᎢᏒ ᎠᎴ ᎢᎾᏓ ᏂᏥᏯᎳᏍᏛᏔᏅᎢ.
I see men and women. If you want to go or not, that's just fine.	ᎠᏂᏍᎦᏯ ᎠᎴ ᎠᏂᎨᏯ ᎦᏥᎪᏩᏘᎭ. ᏤᏅᏍᏗ ᏱᏣᏚᎵ, ᎠᎴ Ꮭ ᏱᎩ ᎣᏏᏊ.
He tried to stand a heavy piece of steel in an upright position.	ᏔᎷᎩᏍᎩ ᎦᎨᏓ ᎤᎴᏙᏗ ᎤᏁᏟᏔᏅᎢ.
Stand here in the middle.	ᎠᎭᏂ ᎠᏰᎵ ᎭᎴᎲᎦ.
When he heard someone calling him, he stopped.	ᎩᎶ ᎤᏯᏂᏍᎬ ᎤᏛᎦᎾ, ᎤᎴᏫᏍᏔᏅᎢ.
`	ᎭᎴᏫᏍᏙᏓ ᏓᏆᎴᎳ.
When can you start working?	ᎯᎳᏴ ᎡᎵᏊ ᏯᎴᎾ ᏕᏣᎸᏫᏍᏓᏁᎲ?
The coffee is boiling.	ᎧᏫ ᎠᎵᏟᎭ.
His shirt was soaked with sweat.	ᎠᎵ ᏚᏖᎡᏒ ᎤᏄᏮᎢ.
The Indian with the long hair wants a headband.	Ꮎ ᎦᏅᎯᏓ ᎤᏍᏘᎩ ᏥᎩ ᎠᏴᏫᏯ ᎠᎵᎬᏓᏃᏍᏙᏗ ᎤᏚᎵᎭ.
Firemen use protective masks.	ᏗᏅᏜᏗᏍᎩ ᏗᎵᏍᏕᎸᏙᏗ ᏗᎵᎬᏚᎶ ᏓᎾᏗᏍᎪᎢ.
When his son helps him work, he thanks him.	ᎤᏪᏤ ᎠᏧᏣ ᏳᏍᏕᎸᎭ ᏚᎸᏫᏍᏓᏁᎲ, ᎠᎵᎮᎵᏤᎰᎢ.
For what reason is he happy?	ᎦᏙ ᎤᏰᏟᏗ ᎠᎵᎮᎵᎦ?
Friendship is important in the lives of people.	ᎠᎵᎢ ᎤᎵᏍᎨᏓ ᏴᏫ ᎠᏁᎲᎢ.
Let's trade knives.	ᎢᎾᎵᎢᏓ ᎭᏰᎵᏍᏗ.
I caught a rabbit yesterday, but it ran away from me. He escaped from jail.	ᏥᏍᏚ ᏥᏂᏴᎲᎢ ᏒᎯ ᎠᏎᏅ ᎠᏆᎵᏘᎡᎸᎢ. ᏧᎾᏓᏍᏚᏗ ᎠᏯᎥ ᎤᎵᏘᏒᎢ.
I lost some gloves.	ᏗᎵᏰᏑᎶ ᏓᎩᏲᎱᏏ.
When he goes swimming, he takes his ring off.	ᏳᏓᏬᎡᎾ ᎠᎵᏰᏑᏍᏘᎩᏍᎪᎢ.
I am making a big ring.	ᎤᏔᎾ ᎠᎵᏰᏑᏍᏙ ᎪᎸᏍᎦ.
She has a three hundred dollar ring on her finger.	ᏦᎢᏥᏆ ᎠᏕᎸ ᏧᎬᏩᎵᏗ ᎠᎵᏰᏑᏍᏙ ᎤᎵᏰᏑᏍᏘᎦ.
He has on red socks.	ᏗᎩᎦᎨ ᏗᎵᏲ ᏚᎵᏲᎭ.
Don't go around spitting.	ᏞᏍᏗ ᏯᎵᏥᏈᏙᎮᏍᏗ.
Raise up awhile.	ᎭᎵᏌᎳᏛᎦ ᏞᎦ.
She wants to shop for groceries.	ᎠᎵᏍᏓᏴᏗ ᎤᏓᎾᏁᏒᎲᏍᏗ ᎤᏚᎵᎭ.
In the evening, he eats a big meal.	ᏒᎯᏰᏱ ᎤᏔᎾ ᎠᎵᏍᏓᏴᎲᏍᎪᎢ.
The student asked for assistance.	ᎠᎵᏍᏕᎸᏙᏗ ᎤᏔᏲᎲ ᏗᏕᎶᏆᏍᎩ.
He helps in the building of houses.	ᎦᎵᏦᏕ ᏓᎾᏁᏍᎨᏍᎬ ᎠᎵᏍᏕᎵᏍᎪᎢ.
When he entered the house, he took off his cap.	ᎦᎵᏦᏕ ᎤᏴᏝ ᎤᎵᏍᏚᎴᏒᎢ.
How long does it take when she washes her hair?	ᎯᎳ ᎢᎪᎯᏓ ᎠᎯᎵᏙᎰ ᏳᎵᏍᏚᎴᎭ?
Put on a cap when you go out because it's cold outside.	ᎭᎵᏍᏚᎳᏅ ᎯᏄᎪᏨᎢ, ᎤᎲᏜᎮᏃ ᏙᏱ.
Where did you get this cap? 	ᎭᏢ ᏣᏁᏎ ᎯᎠ ᎠᎵᏍᏚᎶ?
He sat down close to where the speaker was standing.	ᎦᏬᏂᏍᎩ ᎦᏙᎬ ᎾᎥ ᎤᎵᏍᏛᏡᏅᎢ.
When something hit him in the eye, he shook his head.	ᎪᎱᏍᏗ ᎤᏩᏂᎳ ᎠᎦᏙᎵ, ᎤᎵᏍᏛᏂᎸᎢ.
Some Cherokee girls like to dance. 	ᎢᎦᏓ ᎠᏂᏣᎳᎩ ᎠᏂᎨᏳᏣ ᎤᏂᎸᏉᏗ ᎤᎾᎵᏍᎩᏍᏗᎢ. 
Permit me to speak.	ᏍᏆᎵᏍᎪᎸᏓᏏ ᎠᎩᏬᏂᎮᏍᏗᎢ.
Nod your head if you accept.	ᎭᎵᏍᎫᏯ ᏕᎭᏓᏂᎸᎨᏍᏗ.
I had just arrived when their speeches ended.	ᎩᎳ ᎠᎩᎷᏨ ᎤᎵᏍᏆᏛ ᏓᏂᏬᏂᏍᎬᎢ.
A little boy is sticking his head out the window.	ᏦᎳᏂ ᎤᎵᏍᏆᎷᏓ ᎤᏍᏗ ᎠᏧᏣ.
Take your hat off. Let me look at it.	ᎭᎵᏍᏇᏚᎩ. ᏥᎪᎵᏯ.
When he goes to town, he puts on clean clothes and a good hat.	ᏗᎦᏚᎲ ᏳᏪᎾ ᏧᏓᏅᎦᎸᏓ ᏓᎿᏬᏍᎪᎢ ᎣᏍᏓᏃ ᎠᎵᏍᏇᏚᏬ ᎠᎵᏍᏇᏚᎲᏍᎪᎢ. 
How much did you pay for the hat?	ᎯᎳ ᎢᎦ ᏣᏈᏴᎮ Ꮎ ᎠᎵᏇᏚᏬ?
What is he aiming to do?	ᎦᏙ ᎤᏛᏁᏗ ᎠᎵᏐᏍᏗᎭ?
She likes to smell flowers.	ᎠᏂᏥᎸᏍᎩ ᏧᎵᏒᏍᏙᏗ ᎤᎸᏉᏗ.
We get our drinking water from a spring.	ᎦᏄᎪᎬ ᎣᏥᏁᎩᏍᎪ ᎠᎹ ᎣᎦᏗᏔᏍᏗ.
Get some salt when you go to town.	ᎠᎹ ᎯᎩᏒ ᏗᎦᏚᎲ ᏪᏙᎸᎢ.
Who dug this water well?	ᎦᎪ ᎤᏍᎪᏎᎢ ᎯᎠ ᎠᎹᏢᏗᎢ?
Fill the water bucket.	ᎠᎹᏢᏙᏗ ᎯᎧᎵᏣ.
My home is in the United States. 	ᎠᎹᏰᏟ ᏗᏇᏅᏒ ᎠᏴ.
Jump into the water. 	ᎠᎹᏱ ᏫᏔᎵᏔᏚᎦ.
I found these shoes by the shore.	ᎠᎹᏳᏟᏗ ᏓᎩᎾᏩᏛᎲ ᎯᎠ ᏗᎳᏑᎶ.
The fish in the ocean are big.	ᎠᎺᏉ ᎠᏁᎯ ᎠᏣᏗ ᏧᎾᏔᎾ ᎨᏐᎢ.
She entered a beauty contest.	ᏧᏃᏚᎯ ᎠᎾᏓᎪᎾᏘᏗᏍᎬ ᎤᏖᎳᏛᎢ.
A lot of people are gathering in town today.	ᏥᏈᏍᏗ ᏴᏫ ᎠᎾᏓᏟᏏᎭ ᏗᎦᏚᎲ ᎪᎯ ᎢᎦ.
It's lightening too much to play outside.	ᏥᏈᏍᏗ ᎠᎾᎦᎵᎭ ᏙᏱ ᏗᏁᎶᏗᎢ.
The dead battery couldn't start the car	ᎤᎵᏬᏨ ᎠᎾᎦᎵᏍᎩ ᎤᏄᎸᏅ ᎤᏂᎩᏍᏙᏗ ᏓᏆᎴᎳ.
These five boys are all brothers.	ᎯᎠ ᎯᏍᎩ ᎢᏯᏂᎢ ᎠᏂᏧᏣ ᏂᎦᏓ ᎠᎾᏟᏅᏟ.
This boy and girl want to go together.	ᎯᎠ ᎠᎨᏳᏣ ᎠᏧᏣᏃ ᎤᎾᎵᎪᏗ ᎤᎾᏚᎵᎭ.
Little girls play with dolls.	ᏧᎾᏍᏗ ᎠᏂᎨᏳᏣ ᏗᏁᏟᏗ ᏓᎾᏁᏟᏗᏍᎪᎢ.
He's trying to start the car.	ᏓᏆᎴᎳ ᎤᏁᎩᏍᏙᏗ ᎠᏁᏟᏗᎭ.
My friend got married as soon as he turned eighteen.	ᏁᎳᏚᏊ ᏄᏕᏘᏴᎭ ᎤᏁᎳᏛᎢ ᎣᎩᎾᎵᎢ.
Do you remember what I said long ago?	ᎭᏅᏓᏗᎠᏍ ᎾᎩᏪᏒ ᎪᎯᎩᏴ ᏥᎨᏒ?
They grow a lot of strawberries in Stilwell.	ᏥᏈᏍᏗ ᎠᏂ ᎠᎾᏛᎯᏍᏗᏍᎪ ᏍᏗᎳᏪᎵ.
They were standing for two hours.	ᏔᎵ ᎢᏳᏟᎶᏓ ᎢᎪᎯᏓ ᎠᏂᏙᎾᎥᎢ.
At eleven o'clock last night, they were already asleep.	ᏌᏚ ᎢᏳᏩᏂᎸ ᎤᏒ ᎦᏳᎳ ᎠᏂᏟᏅᎢ.
They sat quietly.	ᎡᏝᏪ ᎠᏂᏅᎢ.
Her husband teaches at school.	ᏧᎾᏕᏠᏆᏍᏗ ᏓᏕᏲᎲᏍᎪ ᎠᏂᏁᎵ.
I'm going to Mexico in the summer.	ᎠᏂᏍᏆᏂ ᏓᎨᏏ ᎪᎩ ᎢᏴᎢ.
